,osmid,y,x,highway,street_count,row,column,land_price,pop,private_cs,I1_max,upper_bound
627,2275188545,21.0273746,105.8402245,,3,None,None,103.068545,267.212,0.0,19,0.001843433416082472
628,324286145,21.0274354,105.8375424,,1,None,None,68.775727,400.784,0.0,38,0.0055252051352361565
629,2275188549,21.0277376,105.8389716,,3,None,None,103.068545,100.614,0.0,24,0.0023285474729462805
630,103060023,21.0277838,105.8404146,,3,None,None,103.068545,404.943,0.0,19,0.001843433416082472
631,13193505092,21.0279933,105.8390968,,3,None,None,103.068545,100.614,0.0,22,0.002134501850200757
632,13193505093,21.0280565,105.8388391,,1,None,None,68.775727,100.614,0.0,26,0.0037804035135826333
633,103060021,21.0281474,105.8391643,,3,None,None,103.068545,100.614,0.0,22,0.002134501850200757
634,2290010735,21.028841,105.8390181,,1,None,None,68.775727,419.229,0.0,22,0.003198802973031459
635,103061231,21.0291554,105.8352087,,3,None,None,103.068545,16.76,0.0,40,0.0038809124549104676
636,324286144,21.0279427,105.8361111,,3,None,None,103.068545,305.924,0.0,44,0.004269003700401514
637,103060015,21.0287371,105.8364437,,3,None,None,103.068545,143.47,0.0,39,0.003783889643537706
638,81804024,21.0272036,105.8357768,,3,None,None,103.068545,139.269,0.0,47,0.004560072134519799
